600307, 03.00, 03.18, 酒钢宏兴, (* 振荡)
600311, 05.59, 05.93, 荣华实业, (* 振荡)
600313, 03.89, 04.13, 农发种业, (* 振荡)
600315, 28.94, 30.74, 上海家化, (* 振荡)
600316, 18.03, 19.15, 洪都航空, (* 振荡)
600320, 05.12, 05.44, 振华重工, (* 振荡)
600327, 07.71, 08.19, 大东方, (* 振荡)
600329, 16.22, 17.22, 中新药业, (* 振荡)
600330, 09.28, 09.86, 天通股份, (* 振荡)
600331, 05.69, 06.05, 宏达股份, (* 振荡)
600332, 26.25, 27.87, 白云山, (* 振荡)
600333, 06.70, 07.12, 长春燃气, (* 振荡)
600335, 11.54, 12.26, 国机汽车, (* 振荡)
600336, 05.64, 05.98, 澳柯玛, (* 振荡)
600351, 07.81, 08.29, XD亚宝药, (* 振荡)
600358, 06.79, 07.21, 国旅联合, (* 振荡)
600359, 07.18, 07.62, 新农开发, (* 振荡)
600361, 05.41, 05.75, 华联综超, (* 振荡)
600363, 13.21, 14.03, 联创光电, (* 振荡)
600365, 08.08, 08.58, 通葡股份, (* 振荡)
600366, 18.86, 20.02, 宁波韵升, (* 振荡)
600369, 05.53, 05.87, 西南证券, (* 振荡)
600370, 03.97, 04.21, 三房巷, (* 振荡)
600371, 10.96, 11.64, 万向德农, (* 振荡)
600372, 16.24, 17.24, 中航电子, (* 振荡)
600378, 11.41, 12.11, 天科股份, (* 振荡)
600379, 10.37, 11.01, 宝光股份, (* 振荡)
600380, 08.49, 09.01, 健康元, (* 振荡)
600387, 12.06, 12.80, 海越股份, (* 振荡)
600391, 25.31, 26.87, 航发科技, (* 振荡)
600395, 07.84, 08.32, 盘江股份, (* 振荡)
600396, 03.73, 03.97, 金山股份, (* 振荡)
600397, 04.59, 04.87, 安源煤业, (* 振荡)
600398, 08.84, 09.38, 海澜之家, (* 振荡)
600405, 07.67, 08.15, 动力源, (* 振荡)
600410, 08.24, 08.76, 华胜天成, (* 振荡)
600416, 12.04, 12.78, 湘电股份, (* 振荡)
