000901, 27.70, 30
002338, 16.00, 18.00
600371, 11.66, 12.44
002325, 6.85, 7.50
000016, 5.25, 5.57
600288, 10.73, 11.50
600343, 18.32, 19.73
600552, 7.62, 8.00
600078, 6.16, 6.50
600330, 8.82, 9.32
000911, 11.71, 12.50
600336, 6.00, 6.40
600501, 14.26, 15.59
600792, 4.68, 5.00
002439, 17.00, 18.68
601727, 7.64, 8.00
600685, 27.46, 29.15
002259, 7.34, 7.91
002458, 22.26, 24
000962, 9.47, 10.00
600103, 4.40, 4.80
